file_path,label
samples/Clap_0.wav,Clap
samples/Clap_1.wav,Clap
samples/Clap_2.wav,Clap
samples/Clap_3.wav,Clap
samples/Clap_4.wav,Clap
samples/Clap_5.wav,Clap
samples/Clap_6.wav,Clap
samples/Clap_7.wav,Clap
samples/Clap_8.wav,Clap
samples/Clap_9.wav,Clap
samples/Clap_10.wav,Clap
samples/Clap_11.wav,Clap
samples/Clap_12.wav,Clap
samples/Clap_13.wav,Clap
samples/Clap_14.wav,Clap
samples/Clap_15.wav,Clap
samples/Clap_16.wav,Clap
samples/Clap_17.wav,Clap
samples/Clap_18.wav,Clap
samples/Clap_19.wav,Clap
samples/Clap_20.wav,Clap
samples/Clap_21.wav,Clap
samples/Clap_22.wav,Clap
samples/Clap_23.wav,Clap
samples/Clap_24.wav,Clap
samples/Clap_25.wav,Clap
samples/Clap_26.wav,Clap
samples/Clap_27.wav,Clap
samples/Clap_28.wav,Clap
samples/Clap_29.wav,Clap
samples/Clap_30.wav,Clap
samples/Clap_31.wav,Clap
samples/Clap_32.wav,Clap
samples/Clap_33.wav,Clap
samples/Clap_34.wav,Clap
samples/Clap_35.wav,Clap
samples/Clap_36.wav,Clap
samples/Clap_37.wav,Clap
samples/Clap_38.wav,Clap
samples/Clap_39.wav,Clap
samples/Clap_40.wav,Clap
samples/Clap_41.wav,Clap
samples/Clap_42.wav,Clap
samples/Clap_43.wav,Clap
samples/Clap_44.wav,Clap
samples/Clap_45.wav,Clap
samples/Clap_46.wav,Clap
samples/Clap_47.wav,Clap
samples/Clap_48.wav,Clap
samples/Clap_49.wav,Clap
samples/Clap_50.wav,Clap
samples/Clap_51.wav,Clap
samples/Clap_52.wav,Clap
samples/Clap_53.wav,Clap
samples/Clap_54.wav,Clap
samples/Clap_55.wav,Clap
samples/Clap_56.wav,Clap
samples/Clap_57.wav,Clap
samples/Clap_58.wav,Clap
samples/Clap_59.wav,Clap
samples/Clap_60.wav,Clap
samples/Clap_61.wav,Clap
samples/Clap_62.wav,Clap
samples/Clap_63.wav,Clap
samples/Clap_64.wav,Clap
samples/Clap_65.wav,Clap
samples/Clap_66.wav,Clap
samples/Clap_67.wav,Clap
samples/Clap_68.wav,Clap
samples/Clap_69.wav,Clap
samples/Clap_70.wav,Clap
samples/Clap_71.wav,Clap
samples/Clap_72.wav,Clap
samples/Clap_73.wav,Clap
samples/Clap_74.wav,Clap
samples/Clap_75.wav,Clap
samples/Clap_76.wav,Clap
samples/Clap_77.wav,Clap
samples/Clap_78.wav,Clap
samples/Clap_79.wav,Clap
samples/Clap_80.wav,Clap
samples/Clap_81.wav,Clap
samples/Clap_82.wav,Clap
samples/Clap_83.wav,Clap
samples/Clap_84.wav,Clap
samples/Clap_85.wav,Clap
samples/Clap_86.wav,Clap
samples/Clap_87.wav,Clap
samples/Clap_88.wav,Clap
samples/Clap_89.wav,Clap
samples/Clap_90.wav,Clap
samples/Clap_91.wav,Clap
samples/Clap_92.wav,Clap
samples/Clap_93.wav,Clap
samples/Clap_94.wav,Clap
samples/Clap_95.wav,Clap
samples/Clap_96.wav,Clap
samples/Clap_97.wav,Clap
samples/Clap_98.wav,Clap
samples/Clap_99.wav,Clap
samples/Clap_100.wav,Clap
samples/Clap_101.wav,Clap
samples/Clap_102.wav,Clap
samples/Clap_103.wav,Clap
samples/Clap_104.wav,Clap
samples/Clap_105.wav,Clap
samples/Clap_106.wav,Clap
samples/Clap_107.wav,Clap
samples/Clap_108.wav,Clap
samples/Clap_109.wav,Clap
samples/Clap_110.wav,Clap
samples/Clap_111.wav,Clap
samples/Clap_112.wav,Clap
samples/Clap_113.wav,Clap
samples/Clap_114.wav,Clap
samples/Clap_115.wav,Clap
samples/Clap_116.wav,Clap
samples/Clap_117.wav,Clap
samples/Clap_118.wav,Clap
samples/Clap_119.wav,Clap
samples/Clap_120.wav,Clap
samples/Clap_121.wav,Clap
samples/Clap_122.wav,Clap
samples/Clap_123.wav,Clap
samples/Clap_124.wav,Clap
samples/Clap_125.wav,Clap
samples/Clap_126.wav,Clap
samples/Clap_127.wav,Clap
samples/Clap_128.wav,Clap
samples/Clap_129.wav,Clap
samples/Clap_130.wav,Clap
samples/Clap_131.wav,Clap
samples/Clap_132.wav,Clap
samples/Clap_133.wav,Clap
samples/Clap_134.wav,Clap
samples/Clap_135.wav,Clap
samples/Clap_136.wav,Clap
samples/Clap_137.wav,Clap
samples/Clap_138.wav,Clap
samples/Clap_139.wav,Clap
samples/Clap_140.wav,Clap
samples/Clap_141.wav,Clap
samples/Clap_142.wav,Clap
samples/Clap_143.wav,Clap
samples/Clap_144.wav,Clap
samples/Clap_145.wav,Clap
samples/Clap_146.wav,Clap
samples/Clap_147.wav,Clap
samples/Clap_148.wav,Clap
samples/Clap_149.wav,Clap
samples/Clap_150.wav,Clap
samples/Clap_151.wav,Clap
samples/Clap_152.wav,Clap
samples/Clap_153.wav,Clap
samples/Clap_154.wav,Clap
samples/Clap_155.wav,Clap
samples/Clap_156.wav,Clap
samples/Clap_157.wav,Clap
samples/Clap_158.wav,Clap
samples/Clap_159.wav,Clap
samples/Clap_160.wav,Clap
samples/Clap_161.wav,Clap
samples/Clap_162.wav,Clap
samples/Clap_163.wav,Clap
samples/Clap_164.wav,Clap
samples/Clap_165.wav,Clap
samples/Clap_166.wav,Clap
samples/Clap_167.wav,Clap
samples/Clap_168.wav,Clap
samples/Clap_169.wav,Clap
samples/Clap_170.wav,Clap
samples/Clap_171.wav,Clap
samples/Clap_172.wav,Clap
samples/Clap_173.wav,Clap
samples/Clap_174.wav,Clap
samples/Clap_175.wav,Clap
samples/Clap_176.wav,Clap
samples/Clap_177.wav,Clap
samples/Clap_178.wav,Clap
